p1_won,surface,rank_p,form_old_p,form_new_p,career_p,career_conf,surface_p,surface_conf,h2h_p,h2h_w,fatigue_pp,model_old,model_new,p1_name,p2_name,date,tour_type,tournament,match_id,market_p
0,Hard,,0.36842105263157887,0.4079038860104527,0.3999999999999999,0.475,0.3023255813953488,0.9,,0.0,-0.0,0.37859054415700266,0.35789311014014036,Lee Dong Kyu,Huang Jilong,2026-09-20,atp-single,Futures 2026,3328426,
1,,,0.7142857142857143,0.7503373465085218,,0.0,,0.0,,0.0,-3.0,0.6842857142857143,0.7203373465085218,Krupkin Mark,Saar Albert,2026-09-12,atp-single,UTR Pro Tennis Series 3,3321511,0.6625615763546797
1,,0.4786331585161539,0.631578947368421,0.6083753403330078,0.6666666666666666,0.95,0.6666666666666666,0.95,,0.0,3.0,0.621032352277257,0.6131667227737271,Borodulina Victoria,Boyden Melissa,2026-09-18,wta-single,UTR Pro Tennis Series 5,3326329,0.7218543046357616
0,Clay,0.3859708836248966,0.47058823529411764,0.44831694092813146,0.5105891413169041,1.0,0.4021162387823365,1.0,,0.0,-0.0,0.45571608674530617,0.41213468777845486,Ivanova Iva,Hennemann Caijsa Wilda,2026-09-16,wta-single,Pazardzhik ITF,3325023,0.21611721611721613
1,Hard,0.6386979044864146,0.588235294117647,0.6202231427538482,0.46987951807228917,1.0,0.45926459985580387,1.0,,0.0,0.0,0.5656042388921169,0.5727285490320222,Kurt Irem,Semenistaja Marija,2026-09-16,wta-single,Monastir 50 ITF,3324573,0.8874598070739549
1,Clay,,0.38461538461538464,0.3916861396583081,0.29411764705882354,0.225,0.18181818181818185,0.45,,0.0,0.0,0.36799335118662846,0.32655470446654483,Durrer Anina,Lungu Ana,2026-09-20,wta-single,Constanta ITF,3327766,
1,Indoors,0.4814639217027389,0.5294117647058824,0.5335114876881186,0.4109831709477414,1.0,0.2311977715877437,1.0,,0.0,0.0,0.4739529524521209,0.4153910603262004,Zhang Ruien,Wang Jiayi,2026-09-17,wta-single,Shenyang ITF,3325481,0.4109947643979057
0,Hard,0.5358983848622454,0.49295774647887325,0.489673325548004,0.5420454545454545,1.0,0.7786023944832544,1.0,0.7623574144486692,0.276,3.0,0.553633861962191,0.6449526102812383,Alcaraz Carlos,Shelton Ben,2026-09-09,atp-single,US Open,3317641,0.7548262548262548
0,Hard,0.5208428136841842,0.5294117647058822,0.5181337834302188,0.5022970903522206,1.0,0.5540267684895495,1.0,0.7142857142857143,0.1875,-0.0,0.5175172229140956,0.5417825684807918,Sawashiro Kanon,Kim Yujin,2026-09-11,wta-single,Yeongwol 2 ITF,3320823,
0,Indoors,,0.12903225806451613,0.21025346051465577,0.3749999999999999,0.525,0.27118644067796605,0.15,0.3787878787878788,0.08000000000000002,-0.0,0.21370967741935476,0.22864589993445605,Gabelic John,Renard Lucas,2026-09-21,atp-single,Futures 2026,3328525,0.17021276595744683
0,Hard,,0.6153846153846154,0.5825651560507995,0.6666666666666667,0.375,0.7272727272727273,0.75,,0.0,-0.0,0.6293706293706294,0.6445826865744828,Aasim Muhammad Hamza,Rasshchupkin Denis,2026-09-20,atp-single,Futures 2026,3327634,
1,Clay,0.6353155771176039,,,,0.0,,0.0,,0.0,0.0,0.6353155771176039,0.6353155771176039,Konishi Camargo Silva Julia,Furlan Britzki Ana Clara,2026-09-16,wta-single,Sao Luis do Maranhao ITF,3324645,0.9107452339688041
0,Indoors,0.3544597802887528,0.5714285714285714,0.6202497194728689,0.48814229249011853,1.0,0.531429704540948,1.0,,0.0,-0.0,0.4713435480691476,0.5020464014341899,Sun Junlu,Wong Hong Yi Cody,2026-09-13,wta-single,Shenyang ITF,3323677,0.10994764397905765
1,Clay,0.5303808108928416,0.3076923076923077,0.24876437353696174,0.6049204052098408,1.0,0.6772683279957825,1.0,,0.0,0.0,0.4809978412649967,0.48547117080852864,Garcia Paez Luis,Versloot Yoav,2026-09-21,atp-single,Futures 2026,3328607,
0,Clay,0.5058831673331263,0.36,0.2893623945116205,0.3801652892561984,1.0,0.2718078381795195,1.0,0.6212121212121212,0.08000000000000002,6.0,0.47534948552977485,0.42258128887053115,Larwig Noel,Dolzhenkov Dmitry,2026-09-08,atp-single,Futures 2026,3318569,0.26315789473684215
0,,,0.5263157894736842,0.5725335253281914,,0.0,,0.0,,0.0,-3.0,0.49631578947368415,0.5425335253281913,Mathiasen Rasmus Hembo,Tran Mason,2026-09-13,atp-single,UTR Pro Tennis Series 3,3322143,0.7833333333333333
0,Hard,0.32148847146265036,0.36842105263157887,0.4050222524016809,0.2589473684210526,1.0,0.09540636042402817,1.0,,0.0,-0.0,0.3162856308384273,0.27397236142945314,Kobierski Jan,Johnson Spencer,2026-09-20,atp-single,San Diego 2 challenger,3328359,0.10086455331412114
0,Hard,0.5214680752791019,0.5384615384615385,0.5945244628161295,0.520036019810896,1.0,0.6140435320922804,1.0,,0.0,-0.0,0.5266552111838454,0.576678690062504,Liu Claire,Stoiana Mary,2026-09-16,wta-single,Sao Paulo WTA,3322233,0.5625
1,Clay,0.5248004488698896,0.5192307692307693,0.48850371247545754,0.5254957507082154,1.0,0.5862757738042611,1.0,,0.0,0.0,0.5231756562696247,0.5331933117165361,Campana Lee Gerard,Bosio Gabriele,2026-09-13,atp-single,Biella challenger,3321861,0.7583497053045186
1,Clay,0.7144425536818321,0.5,0.523364921902727,0.48333333333333334,1.0,0.5145459583015861,1.0,,0.0,0.0,0.5659252956717218,0.5841178112953817,Jones Francesca,Senica Alja,2026-09-15,wta-single,Ljubljana WTA,3322991,0.9404481132075471
0,Indoors,0.5002497503120632,0.47058823529411764,0.48323038058642087,0.5,0.6,0.4960185799601857,0.55,0.2857142857142857,0.1875,-0.0,0.4887838406177618,0.478488320894252,Guillet Arno,Ngijol Carre Pierre,2026-09-20,atp-single,Futures 2026,3327474,0.2396856581532415
0,Clay,0.5192593015921398,0.5,0.5192567609716336,0.524578399712953,1.0,0.5532652966960344,1.0,0.638728323699422,0.09600000000000003,-0.0,0.5146125671016977,0.533946795327827,Vedder Eva,Ruggeri Jennifer,2026-09-15,wta-single,Valencia WTA,3322943,0.49732620320855614
0,Hard,0.41938615689419534,0.4838709677419355,0.4552754003412208,0.3855421686746988,1.0,0.26528721564227775,1.0,0.43213424809938805,0.18144000000000005,-0.0,0.42959976443694314,0.3829571548898759,Lepchenko Varvara,Liu Claire,2026-09-09,wta-single,Barranquilla,3320043,0.255578093306288
1,Indoors,0.5042771403316073,0.42857142857142855,0.43803325926572506,0.39737991266375544,1.0,0.44718032269932195,0.6,,0.0,3.0,0.47340949385559705,0.4956225358526637,Shibahara Ena,Yoshimoto Natsuki,2026-09-18,wta-single,Kyoto ITF,3326017,0.6784869976359339
0,Hard,0.5357326838083061,0.31818181818181823,0.2848820818787662,0.3502824858757063,1.0,0.20189274447949523,1.0,,0.0,-0.0,0.40139899595527684,0.3408358367221892,Jurna Elizabeth,Rojas Sofia Camila,2026-09-20,wta-single,Yecla ITF,3328199,0.1569186875891584
1,Hard,0.47050081763386586,0.34782608695652173,0.34553996170936935,0.40909090909090906,0.95,0.28545642083548217,0.7,,0.0,3.0,0.4391400909243225,0.40624454589928616,Bojicic Ono Luka,Crevelaro Enzo,2026-09-15,atp-single,Futures 2026,3324029,0.41794871794871796
1,Clay,0.36581542846885806,0.5294117647058824,0.5410196635447484,0.48387096774193544,1.0,0.48640483383685784,1.0,,0.0,3.0,0.48969938697222526,0.4944133086168214,Lagarrigue Florent,Van Der Meerschen Martin,2026-09-18,atp-single,Futures 2026,3326155,0.23076923076923073
0,Clay,0.4328221673606977,0.4666666666666667,0.4903076075544588,0.5326768128916741,1.0,0.5303412944656901,1.0,,0.0,-0.0,0.47738854897301286,0.48449035646028216,Noce Gabriele Maria,Johns Garrett,2026-09-16,atp-single,Futures 2026,3325015,0.2520325203252032
1,,,0.5294117647058824,0.5136619369280455,,0.0,,0.0,0.6666666666666666,0.125,-7.0,0.45941176470588235,0.46066246245455905,Djakouris Constantinos,Bushuev Pavel,2026-09-20,atp-single,UTR Pro Tennis Series 3,3329324,
0,Clay,0.45497106795651887,0.4285714285714285,0.46124774366184373,0.4845440494590417,1.0,0.48303936465170183,1.0,,0.0,-0.0,0.45602884866232973,0.4664193920900215,Carle Maria Lourdes,Gorgodze Ekaterine,2026-09-15,wta-single,Ljubljana WTA,3323001,0.5902061855670102
1,Hard,0.5084565245877136,0.5070422535211268,0.5211498701380388,0.5918367346938775,1.0,0.8653163737638712,1.0,0.45254700696270717,0.02621440000000001,0.0,0.5357785042675727,0.6300895325687917,Podoroska Nadia,Lamens Suzan,2026-09-19,wta-single,Sao Paulo WTA,3326377,0.5225464190981433
0,Clay,0.4436705535578995,0.5102040816326532,0.5186079059765747,0.42222222222222217,1.0,0.3997790055248619,1.0,,0.0,-0.0,0.45869895247092496,0.45401915501977863,Munoz Fuster Javier,Sheyngezikht Leonid,2026-09-17,atp-single,Futures 2026,3325537,0.11363636363636365
0,Hard,0.46116687263994205,,,0.4285714285714285,0.65,0.30952380952380953,1.0,,0.0,-0.0,0.4483262431584064,0.3853453410818758,Campion Brayden,Lumsden Ewen,2026-09-13,atp-single,Futures 2026,3322693,
1,Clay,0.5490645481502714,1.0,1.0,0.8771929824561404,0.85,0.9423218221895665,0.75,,0.0,0.0,0.8051503800835055,0.820293059924526,Van De Peer Vicky,Easwaramurthi Ashmitha,2026-09-08,wta-single,Dijon 2 ITF,3318659,0.9404481132075471
0,Clay,0.4958342208785016,0.5172413793103449,0.521267971164998,0.4275668073136428,1.0,0.28132821458842305,1.0,,0.0,-0.0,0.48021413583416306,0.4328101355439742,Silva Luiz Felipe,Lage Eduardo,2026-09-08,atp-single,Futures 2026,3319245,0.46739130434782605
0,Indoors,0.3887542311441039,0.4375,0.4702096039126036,0.4285714285714285,0.825,0.47272727272727266,0.35,,0.0,-0.0,0.41763740166921504,0.4359227151111714,Jin Yu Yang,Wu Ru Xi,2026-09-13,wta-single,Shenyang ITF,3323651,
1,Hard,0.5935733827254744,0.5333333333333333,0.5284375365156498,0.47171824973319104,1.0,0.48681790312691614,1.0,,0.0,0.0,0.532874988597333,0.5362762741226802,Hurrion Millen,Kshitij Aradhya,2026-09-13,atp-single,Futures 2026,3321581,0.8695121951219512
1,Hard,0.4395307975789769,0.339622641509434,0.35472087581577744,0.5543478260869565,1.0,0.6380707040208655,1.0,0.6212121212121212,0.08000000000000002,0.0,0.4445004217251225,0.4811751126988927,Podoroska Nadia,Stefanini Lucrezia,2026-09-15,wta-single,Sao Paulo WTA,3322227,0.34210526315789475
1,,0.38291793129960794,0.5555555555555556,0.5478212959419543,0.4660194174757281,1.0,0.4660194174757281,1.0,,0.0,0.0,0.4681643014436305,0.46558621490576346,Gombos Norbert,Sakellaridis Stefanos,2026-09-20,atp-single,Davis Cup,3327330,0.6111111111111112
0,Hard,0.4110555160303433,0.5833333333333334,0.5820594754010773,0.5406593406593406,1.0,0.5183881139850264,1.0,,0.0,-3.0,0.48168273000767237,0.473834368472149,Rao Sandeepti Singh,Cirotte Astrid,2026-09-10,wta-single,Monastir 49 ITF,3320479,0.26808510638297867
0,Clay,0.4271845153148617,0.4375,0.4237090659418109,0.42211055276381904,1.0,0.3250564334085779,1.0,,0.0,-0.0,0.42893168935956016,0.39198333822175024,Rasim Melis,Simionescu Diana-Ioana,2026-09-20,wta-single,Plovdiv ITF,3327854,0.13442211055276376
1,Clay,0.49473139289516194,0.4576271186440678,0.5002667251076893,0.5011547344110854,1.0,0.4260894149093386,1.0,,0.0,0.0,0.4845044153167717,0.4736958443040633,Ortenzi Benedetta,Sramkova Tamara,2026-09-14,wta-single,Santa Margherita Di Pula 11 ITF,3323611,
1,Clay,0.5090968199563491,,,0.5647321428571429,1.0,0.6254738841831259,1.0,,0.0,0.0,0.536914481406746,0.5672853520697375,D'Agostino Stefano,Rottoli Lorenzo,2026-09-21,atp-single,Genoa 2 challenger,3329139,0.391304347826087
1,Clay,0.576335508590783,0.5294117647058824,0.5176052393116448,0.48087431693989074,1.0,0.47589983671961283,1.0,0.6462693844957607,0.35238038400000005,0.0,0.5288738634121853,0.5362080171681677,Trungelliti Marco,Cecchinato Marco,2026-09-18,atp-single,Szczecin challenger,3326249,0.5880829015544041
0,Hard,0.40044834711255684,0.631578947368421,0.5997685916281521,0.41987829614604466,1.0,0.30557571821515894,1.0,,0.0,-0.0,0.48396853020900743,0.4352642189852892,Coelho Diogo,Perego Giulio,2026-09-13,atp-single,Futures 2026,3322385,
1,Clay,0.39678454451520584,0.4878048780487805,0.48023678573147344,0.40145985401459855,1.0,0.31917187836963556,1.0,,0.0,-3.0,0.3986830921928617,0.36873106953877166,Bessonov Dmitry,Monzon Ignacio,2026-09-18,atp-single,Futures 2026,3326169,0.2551440329218107
0,Hard,,1.0,1.0,0.4054054054054054,0.525,0.23560209424083767,0.65,,0.0,-0.0,0.795303500221533,0.6988735522766936,Haidarian Jonah,Varaksa Daniil,2026-09-13,atp-single,Futures 2026,3321959,
1,Clay,0.6252341116828263,0.0,0.0,0.7446808510638298,1.0,0.8362459546925567,1.0,0.6875,0.15000000000000002,3.0,0.48663832091555204,0.5267000210715501,Zanellato Nicolas,Gava Pietro,2026-09-10,atp-single,Futures 2026,3320131,0.9309410968178742
0,Indoors,0.42436428169649243,0.5384615384615385,0.5089021917007067,0.4450986164262585,1.0,0.3361167661571375,1.0,0.3571428571428571,0.1,-0.0,0.4693081455280964,0.4209992016995556,Martineau Matteo,Gojo Borna,2026-09-17,atp-single,Rennes challenger,3325583,0.2738853503184714
0,Clay,0.4339042080916232,0.0,0.0,,0.0,,0.0,,0.0,-0.0,0.21695210404581156,0.21695210404581156,Spinato Freire De Jesus Lara,Vidal Leticia Garcia,2026-09-16,wta-single,Sao Luis do Maranhao ITF,3324669,
1,Clay,0.6444876769888441,0.6000000000000001,0.5687362666163536,0.5196850393700788,1.0,0.4679614619972472,1.0,,0.0,3.0,0.6180575721196411,0.590395135200815,Adams Julia,Husar Sara,2026-09-11,wta-single,Radom ITF,3320987,0.8263565891472868
0,Indoors,0.4249497984228071,0.5714285714285714,0.6148423394836434,0.5063291139240507,1.0,0.39375928677563143,0.55,,0.0,-3.0,0.47090249459180966,0.46269009632668534,Sawashiro Kanon,Lu Jia-Jing,2026-09-16,wta-single,Kyoto ITF,3324925,0.3606965174129353
1,,0.7043014253369206,0.5714285714285715,0.537035183649361,0.49792746113989633,1.0,0.49792746113989633,1.0,,0.0,0.0,0.5912191526351295,0.5797546900420593,Tirante Thiago Agustin,Alkaya Mert,2026-09-19,atp-single,Davis Cup,3326748,0.8049999999999999
0,Hard,0.5415068061187768,0.6603773584905661,0.5422104214497978,0.5567338282078473,1.0,0.5970467558729105,1.0,,0.0,-0.0,0.5862059976057301,0.5602546611471617,Turker Mert Naci,Makhlouf Mohamed Nazim,2026-09-16,atp-single,Futures 2026,3324283,0.7290322580645161
0,Clay,0.4709605199582809,0.4666666666666667,0.4992687100458212,0.5038167938931297,1.0,0.49514563106796106,1.0,,0.0,-0.0,0.48048132683935907,0.48845828702402105,Kupcic Jan,Valkusz Mate,2026-09-12,atp-single,Futures 2026,3321763,0.16248153618906935
0,Hard,0.40904902707978885,0.28,0.23597977342048815,0.3046181172291297,1.0,0.17600570058949283,1.0,,0.0,-0.0,0.3312223814363061,0.2736781670299232,Corte Carlota,Munk Mortensen Rebecca,2026-09-20,wta-single,Yecla ITF,3328209,0.10144927536231874
1,Clay,0.5690685728690388,0.5,0.4983493161505421,0.5412300683371298,1.0,0.6358807065200145,1.0,,0.0,0.0,0.5367662137353896,0.5677661985131984,De Marchi Andrea (2007),Cocola Sebastiano,2026-09-21,atp-single,Futures 2026,3328755,0.7161572052401747
1,Clay,0.5015783852044734,0.5172413793103449,0.507143988790052,0.5,1.0,0.49422080510163413,1.0,,0.0,0.0,0.5062732548382728,0.5009810596987198,Vavassori Matteo,Callerio Filippo,2026-09-14,atp-single,Futures 2026,3322785,0.5953002610966058
1,Hard,,1.0,1.0,0.6136363636363636,0.575,0.6923076923076924,1.0,0.7142857142857143,0.1875,-3.0,0.8289466089466089,0.8048508634222921,Tripathi Eric,Boniel Nathan,2026-09-08,atp-single,UTR Pro Tennis Series,3317725,0.7270742358078602
0,Indoors,0.5193953378198635,0.34426229508196726,0.37749993617257693,0.5488958990536277,1.0,0.6452792422716155,1.0,,0.0,3.0,0.5008511773184862,0.5440581720880187,Yang Yidi,Wei Sijia,2026-09-18,wta-single,Shenyang ITF,3326025,0.41099476439790583
1,,0.38259307693699135,0.5294117647058824,0.5252286153240866,,0.0,,0.0,,0.0,6.0,0.5160024208214369,0.5139108461305391,Thornton Maeve,Webb Stefani,2026-09-12,wta-single,UTR Pro Match Series,3321525,0.2611464968152866
1,Indoors,0.5235548133622697,0.4,0.4305321026720114,0.46539379474940334,1.0,0.31843233312921004,0.1,0.5849933598937583,0.05120000000000001,0.0,0.4629828693705577,0.4722395915645976,Nagata Anri,Kawagishi Nana,2026-09-13,wta-single,Kyoto ITF,3323443,
1,Clay,0.6457300873049956,0.6000000000000001,0.5675724231714241,0.4742990654205608,1.0,0.4255663430420711,1.0,,0.0,0.0,0.5733430509085188,0.5462896178394969,Lombardini Marta,Fumagalli Sveva,2026-09-12,wta-single,Viserba ITF,3321253,0.8333333333333334
0,,0.48487482508778457,0.0,0.0,,0.0,,0.0,,0.0,-0.0,0.24243741254389228,0.24243741254389228,Gonzales Carlos Victor Ferreira,Moreno Alejandro (2002),2026-09-08,atp-single,UTR Pro Tennis Series 3,3319277,0.18697829716193648
1,Hard,0.5851992133173549,0.4615384615384615,0.495985264289742,0.5547337278106509,1.0,0.6260325793252529,1.0,0.361271676300578,0.09600000000000003,0.0,0.5338238008888224,0.5626289204965134,Yodpetch Kamonwan,Kawagishi Nana,2026-09-21,wta-single,Nanao ITF,3328651,0.7834862385321102
0,Indoors,0.4339042080916232,0.33333333333333337,0.29718899797523457,0.3584905660377359,0.9,0.341191462249124,0.4,,0.0,-3.0,0.34582036236514435,0.33148741290271133,Overmyer Kyle,Domenc Mathys,2026-09-16,atp-single,Futures 2026,3325257,0.13235294117647056
1,Hard,,0.5,0.5790736911309559,0.4313725490196078,1.0,0.40724174755886733,1.0,0.3125,0.15000000000000002,-3.0,0.4356862745098039,0.4505536924138712,Mickoska Sara,Dodaj Christina,2026-09-13,wta-single,UTR Pro Tennis Series,3321765,0.28699551569506726
0,Clay,0.5237997996920158,0.4,0.38572253628981035,0.5076656060167775,1.0,0.548164421575996,1.0,,0.0,6.0,0.5371551352362645,0.5458955858526073,Tsygourova Katerina,Korokozidi Elena,2026-09-15,wta-single,Pazardzhik ITF,3324605,0.6560975609756097
1,Clay,0.5814722968756153,0.4067796610169491,0.42274812827967617,0.4106317411402157,1.0,0.2578716176938902,1.0,,0.0,0.0,0.4662945663442601,0.42069734761639394,Kabbaj Yasmine,Garcia Cid Maria,2026-09-16,wta-single,Valencia WTA,3325319,0.554089709762533
1,Clay,0.5372317104871273,0.6315789473684211,0.6238068093230581,0.6393442622950819,1.0,0.6844713656387665,1.0,,0.0,0.0,0.6027183067168768,0.6151699618163172,Giraldi Carlos,Martin Espinar Adam,2026-09-16,atp-single,Futures 2026,3324265,0.6634382566585956
0,Indoors,0.5177760629453305,0.7142857142857143,0.7093571101564317,0.5522827687776142,1.0,0.6410553112705393,0.4,,0.0,-0.0,0.5947815153362197,0.6181480406708241,Shek Cheuk Ying,Ishii Sayaka,2026-09-15,wta-single,Kyoto ITF,3323707,0.4396782841823056
1,Clay,,0.627906976744186,0.5578736522425493,0.5573770491803278,1.0,0.6548274137068533,1.0,,0.0,0.0,0.5926420129622569,0.6063505329747012,Ivanovic Iva,Antici Alessia,2026-09-21,wta-single,Santa Margherita Di Pula 12 ITF,3329047,
1,Hard,,0.6666666666666666,0.6491228070175439,0.7173913043478262,0.875,0.7941176470588235,1.0,,0.0,0.0,0.6903381642512078,0.7216202270381837,Eriksson Alexander,Vaithianathan Ashwin,2026-09-13,atp-single,Futures 2026,3322057,
1,Clay,0.5025641699996696,0.47761194029850745,0.48309685111034933,0.582089552238806,1.0,0.6671196883211018,1.0,0.6428571428571429,0.1,0.0,0.5207552208456611,0.5538923947473662,De Stefano Samira,Palicova Barbora,2026-09-16,wta-single,Ljubljana WTA,3324007,0.41085271317829464
0,Indoors,,0.509090909090909,0.4959856330080149,0.5679012345679012,1.0,0.724622030237581,0.35,,0.0,-0.0,0.5384960718294052,0.555261735993458,Eldin Robin,Harnoth Manrubia Laurens,2026-09-21,atp-single,Futures 2026,3328535,0.6287878787878789
0,Clay,0.4318976498733015,0.22857142857142854,0.27393931628287493,0.42713567839195987,1.0,0.3823806956052844,1.0,,0.0,-0.0,0.36253491894556333,0.3627392205871537,Straszewska Barbara,Kolonus Zuzanna,2026-09-10,wta-single,Radom ITF,3320487,0.1912751677852348
1,,,0.6818181818181818,0.6316663713128183,0.6206896551724138,0.35,0.6206896551724138,0.35,,0.0,0.0,0.66597004528039,0.6288205560171578,Wunderlich Ty,Messina Julian Messina,2026-09-14,atp-single,UTR Pro Tennis Series 3,3323219,0.48626373626373615
0,,,0.2727272727272727,0.2477456383842892,,0.0,,0.0,,0.0,-0.0,0.2727272727272727,0.2477456383842892,Pitchford Bella,Pradkin Lily,2026-09-08,wta-single,UTR Pro Match Series,3319305,0.14617486338797814
1,Clay,0.5228992265986092,,,,0.0,,0.0,,0.0,0.0,0.5228992265986092,0.5228992265986092,Angeloni Leonardo,Sutiashvili Lazare,2026-09-21,atp-single,Futures 2026,3328793,
1,Clay,0.5074681951021672,0.7142857142857143,0.6682179251989199,0.6753246753246753,1.0,0.7669172932330827,1.0,,0.0,0.0,0.632359528237519,0.6475344711780565,Vishenchuk Vishenko Denis,Beriashvili Rati,2026-09-21,atp-single,Futures 2026,3328791,
1,Clay,0.43172920514865104,0.41666666666666663,0.3566423847725233,0.46723044397463004,1.0,0.4261670581673983,1.0,,0.0,0.0,0.4385421052633159,0.40484621602952425,Buyukakcay Cagla,Kabbaj Yasmine,2026-09-08,wta-single,Antalya 5 WTA,3316935,0.2540322580645161
0,Clay,0.4427944171597096,0.7272727272727273,0.6962005135657985,0.5655172413793104,1.0,0.7593457943925233,1.0,,0.0,-0.0,0.5785281286039157,0.6327802417060104,Betti Edoardo (2007),Battiston Alessandro,2026-09-13,atp-single,Futures 2026,3322095,
1,,0.7945392956983296,0.4285714285714286,0.45375295668274007,0.46709916589434664,1.0,0.46709916589434664,1.0,,0.0,0.0,0.5634032967213682,0.5717971394251388,Cerundolo Francisco,Erel Yanki,2026-09-19,atp-single,Davis Cup,3326744,0.791958041958042
1,Clay,0.6147761345613167,0.5172413793103449,0.528155959197656,0.5584988962472407,1.0,0.6101829753381065,1.0,,0.0,0.0,0.563505470039634,0.5843716896990264,Cabezas Dominguez Sofia Elena,Gobbi Monllau Ana Victoria,2026-09-11,wta-single,Pilar ITF,3321089,0.8469101123595505
1,,,0.3333333333333333,0.40679730687827875,,0.0,,0.0,,0.0,3.0,0.3633333333333333,0.4367973068782788,Wojcik Monika,Roberts Hayley,2026-09-10,wta-single,UTR Pro Match Series,3319915,0.5218579234972677
1,Clay,0.5812965940623194,0.5844155844155844,0.5657356725080366,0.4615384615384616,1.0,0.4445788863205854,1.0,,0.0,3.0,0.5724168800054551,0.560537050963647,Primucci Leonardo,Lenders Justin,2026-09-21,atp-single,Futures 2026,3328611,0.7015945330296127
0,Hard,0.34943353489786555,0.3999999999999999,0.43958187467729426,0.4528301886792453,1.0,0.355654761904762,0.45,,0.0,-0.0,0.4007545745257035,0.3873714499723684,Morel Romane,Firman Anastasiia,2026-09-13,wta-single,Le Neubourg ITF,3323489,0.0994208494208495
0,,0.46397669959913923,0.4375,0.46419814909810186,0.3924050632911392,1.0,0.3924050632911392,1.0,,0.0,3.0,0.46129392096342614,0.4701933039961268,Groen Jade,Meyer Auf Der Heide Luisa,2026-09-20,wta-single,UTR Pro Tennis Series 5,3327971,0.36294416243654826
0,,,0.5,0.5365417622115551,0.6206896551724137,0.5,0.6206896551724137,0.5,,0.0,-0.0,0.5402298850574712,0.5645910598651747,Wunderlich Ty,Djakouris Antreas,2026-09-16,atp-single,UTR Pro Tennis Series 3,3323341,0.209090909090909
1,Hard,,0.6000000000000001,0.6466137450411978,0.5714285714285715,0.375,0.6,0.75,,0.0,0.0,0.5922077922077923,0.6266364257378273,Abuobaia Moaaz Ehab,Kothapalli Gandharv Gourav,2026-09-13,atp-single,Futures 2026,3321961,
1,,,0.627906976744186,0.6838276316800981,,0.0,,0.0,,0.0,-3.0,0.597906976744186,0.653827631680098,Havlickova Beata,Jerolimov Chiara,2026-09-19,wta-single,UTR Pro Tennis Series 5,3326889,0.5725806451612903
0,Hard,0.5601691272538617,0.3571428571428571,0.32309528763203166,0.506993006993007,1.0,0.5642498205312274,1.0,,0.0,-0.0,0.47476833046324185,0.4825047451390402,Falck Reece,Chang Alexander,2026-09-08,atp-single,Futures 2026,3317943,0.3349397590361447
1,Hard,0.4575937187007937,0.5263157894736842,0.5152087638461844,0.5348837209302325,1.0,0.4981566820276498,1.0,0.46973739853383584,0.01610612736000001,0.0,0.5062644097015702,0.49020981109684053,Kim Dabin,Leykina Polina,2026-09-10,wta-single,Yeongwol 2 ITF,3320251,
1,Hard,0.6467844705095885,0.391304347826087,0.4136390546752701,0.47775628626692457,1.0,0.4416508538899432,1.0,0.7142857142857143,0.1875,0.0,0.5052817015342,0.5132558276089013,Echeverria John,Leote Prata Vasco,2026-09-17,atp-single,Futures 2026,3325551,0.7804428044280443
0,Indoors,0.4636012256116102,0.4666666666666667,0.3687923821437219,0.4925373134328358,1.0,0.6135770234986946,0.55,,0.0,-0.0,0.4742684019037041,0.4587690081096525,Li Xiaowei,Lu Jing-Jing,2026-09-13,wta-single,Shenyang ITF,3323667,
0,Hard,0.21385465461631625,0.6,0.5857052708953611,0.4912280701754387,1.0,0.39365775335021314,1.0,,0.0,-0.0,0.4350275749305851,0.39773922628729685,Maloney Patrick (2000),Mmoh Michael,2026-09-16,atp-single,Tiburon challenger,3324887,0.2634854771784233
1,,0.6576586635771926,0.6,0.6382223835644748,0.5818181818181818,1.0,0.5818181818181818,1.0,,0.0,0.0,0.6131589484651248,0.6258997429866164,Echargui Moez,Murtaza Muzammil,2026-09-18,atp-single,Davis Cup,3326337,0.9262472885032538
1,Hard,0.4997502496879368,0.5223880597014926,0.512636063410937,0.45454545454545453,0.6,0.38461538461538464,1.0,,0.0,0.0,0.49802522389103926,0.46566723257141945,Sato Chikaya,Kamput Veerawit,2026-09-08,atp-single,Futures 2026,3318147,0.5596816976127321
0,Clay,0.5682065757299103,0.4375,0.45175170812436105,0.5490196078431373,0.975,0.6277173913043479,1.0,,0.0,-0.0,0.5179834263451997,0.5492252250528731,Virgili Berini Felipe,Maguire Cian,2026-09-21,atp-single,Futures 2026,3328599,
1,Hard,0.6440271069808297,0.4285714285714286,0.4266544978438931,0.5333333333333333,0.825,0.48537666174298383,0.75,,0.0,0.0,0.5354331099300029,0.5217142185934402,McHugh Aidan,Mesaglio Matteo,2026-09-10,atp-single,Futures 2026,3319557,0.8954773869346734
0,Clay,0.5608658011293546,0.5544554455445545,0.5348815041784796,0.5277989337395278,1.0,0.5886822111605974,1.0,0.7448979591836735,0.24000000000000005,-0.0,0.5477067268044788,0.5750632798371953,Radjenovic Vuk,Nikolic Marko,2026-09-16,atp-single,Futures 2026,3324101,0.8292682926829269
1,Clay,,,,,0.1,,0.05,,0.0,0.0,,,Rebelo Daniel Vecchio Couldrey,Favalessa Fiorini Breno,2026-09-21,atp-single,Futures 2026,3328543,
